0.007867554994515667,0.029060714284171667
0.022371639857192923,0.094205124097809
0.01907680546358799,0.08094930761078793
0.018547136997481558,0.07611283420656949
0.029638685080103495,0.07209241162465717
0.022744568263352194,0.05666879606822109
0.023439339260321008,0.056202392114938715
0.011844543411112221,0.04054329078373459
0.011021877826982005,0.036562652676685965
0.01570982905622463,0.04179395826547873
0.03673071454555463,0.1396812491753147
0.045510610025063285,0.20344056910514335
0.009411501184176432,0.040494426096060486
0.011387101860598131,0.040774525829318294
