0.14635608753300544,0.2695962112396658
0.1415161681342942,0.45536693101639414
0.16321242691940166,0.30772306081422357
0.13892309440700837,0.32872737226194126
0.13040664195998722,0.1936175199635127
0.09698716914852688,0.13489582312574186
0.13528449633753425,0.29071407673882704
0.11934550160509348,0.20648537968685432
0.053396131017361737,0.07483819236990252
0.09667971088033889,0.20703452478303597
0.11656227683790799,0.2693054238113734
0.09545318225118009,0.23626612106360692
0.08087542549143535,0.14173316387164128
0.09074993635845996,0.15106172679397514
